dataset,type,metric,n_runs,mean_diff,sd_diff,wilcox_p,t_p,ci_lo,ci_hi,cohens_dz,n_pos,n_neg,n_zero,sign_p,OOB,SB_OOB,exp,seed
waveform,synthetic,R3,50,-0.022443203896754412,0.09219143065210904,0.12962944555138656,0.0914887919906355,-0.04864371859173645,0.0037573107982276257,-0.24344132353738437,19,31,0,0.11892045255943624,0.43238573753025183,0.4099425336334974,exp3,11
waveform,synthetic,R4,50,0.008467531985767919,0.5925696777913255,0.8018255165128876,0.9199293506000575,-0.15993890710464467,0.17687397107618053,0.014289512783254117,25,25,0,1.0,41.874587677824266,41.88305520981003,exp3,11
twonorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,11
twonorm,synthetic,R2,50,-8.331843567197016e-05,0.04460573724428431,0.5689873983539737,0.9895155191658432,-0.012760128697566335,0.012593491826222396,-0.001867886079668965,26,24,0,0.8877248273407867,0.020342654893852494,0.02025933645818052,exp3,11
twonorm,synthetic,R3,50,-7.069329204749594e-05,0.04451006489634001,0.5689873983539737,0.991085025763293,-0.0127203137734982,0.012578927189403207,-0.001588254077187583,26,24,0,0.8877248273407867,0.020320441167540663,0.020249747875493166,exp3,11
twonorm,synthetic,R4,50,-0.04697727999999955,0.897400820735971,0.4931024037429112,0.7128604530872598,-0.3020157713724497,0.20806121137245065,-0.05234815805213196,23,27,0,0.6718110337653662,34.25596096,34.20898368,exp3,11
threenorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,11
threenorm,synthetic,R2,50,-0.004586270513627281,0.03653505305019237,0.6922640671767548,0.3790729463252208,-0.014969417705861628,0.005796876678607065,-0.1255306926016119,27,23,0,0.6718110337653662,0.022799134043407273,0.018212863529779993,exp3,11
threenorm,synthetic,R3,50,-0.00458350587613463,0.036508202616017074,0.6922640671767548,0.37901042674756813,-0.014959022259407663,0.0057920105071384035,-0.12554728931310713,27,23,0,0.6718110337653662,0.02278776367807653,0.018204257801941903,exp3,11
threenorm,synthetic,R4,50,-0.052962400000000256,0.8167338125251078,0.48100358466826343,0.6485957518446407,-0.28507558129667493,0.1791507812966744,-0.06484658671869557,19,31,0,0.11892045255943624,62.77601824,62.72305584,exp3,11
ringnorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,11
ringnorm,synthetic,R2,50,-0.06477526485196608,0.2636616454018891,0.07730362134524187,0.08863651000529758,-0.13970707539001312,0.010156545686080974,-0.24567572106755114,21,29,0,0.3222363203575473,0.6991546399117177,0.6343793750597516,exp3,11
ringnorm,synthetic,R3,50,-0.06382318186183751,0.2597621909610573,0.07893541504115426,0.08860781091945745,-0.1376467797096513,0.010000415985976284,-0.24569850456568437,21,29,0,0.3222363203575473,0.6935716383771677,0.6297484565153302,exp3,11
ringnorm,synthetic,R4,50,0.08956512000000103,1.2627372262246066,0.8018255165128876,0.6182328445756151,-0.26930082901043234,0.44843106901043434,0.07092934154462777,25,25,0,1.0,43.75052048,43.8400856,exp3,11
twonorm,class,absdiff,50,0.0009959999999999986,0.0146777905249352,0.7165194048153514,0.6334861740790997,-0.003175381912811604,0.005167381912811602,0.06785762464098088,23,26,1,0.7754496546815692,0.023012,0.024007999999999998,exp4,11
twonorm,class,eOB,50,0.0056,0.019862794673582516,0.05141103610060948,0.051780596462962784,-4.494378758948406e-05,0.011244943787589484,0.2819341433080407,30,16,4,0.05407603185886963,0.09330000000000001,0.0989,exp4,11
twonorm,class,eTS,50,0.0016759999999999998,0.006878287636928724,0.17345315665809774,0.09119949459072631,-0.0002787877176102983,0.003630787717610298,0.24366529701400555,26,24,0,0.8877248273407867,0.084584,0.08626,exp4,11
twonorm,class,ratio,50,0.05053099028758517,0.9364231521415981,0.7282021738647839,0.7044323237505312,-0.2155975249644565,0.31665950553962685,0.05396170542347323,23,27,0,0.6718110337653662,1.4760551665211972,1.5265861568087824,exp4,11
friedman1,reg,absdiff,50,0.040843282376417045,0.43618562962496343,0.8167875854230882,0.5109988510253224,-0.08311930197542268,0.16480586672825676,0.09363738647587838,22,28,0,0.47988766169832847,1.324453638720004,1.3652969210964212,exp4,11
friedman1,reg,eOB,50,-0.13743460202563174,0.4061935447541295,0.017562906596198666,0.020614020411144865,-0.25287353016741937,-0.021995673883844102,-0.33834757789866265,18,32,0,0.06490864707227226,8.559803495912252,8.42236889388662,exp4,11
friedman1,reg,eTS,50,0.0010998773372492287,0.2970166651013229,0.8092978369633542,0.9792163305482935,-0.08331132491437505,0.08551107958887352,0.003703082912448773,23,27,0,0.6718110337653662,7.994122312731058,7.995222190068307,exp4,11
friedman1,reg,ratio,50,0.02402328464878462,0.5072558707479592,0.8167875854230882,0.7391443467262144,-0.12013723874953382,0.16818380804710303,0.04735930333021438,21,29,0,0.3222363203575473,1.533999652457401,1.5580229371061858,exp4,11
friedman1,reg,mse_oob_outputs,50,0.04024876144816922,0.7560173619797691,0.9230974354523004,0.7082085710337925,-0.17460899552665815,0.2551065184229966,0.05323787980578979,26,24,0,0.8877248273407867,10.796622844960739,10.836871606408907,exp5,11
friedman1,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,13.062809927570726,13.062809927570726,exp5,11
friedman2,reg,mse_oob_outputs,50,90.36383898735039,1487.1269175388193,0.4399590929379758,0.6693217400858231,-332.27295470023967,513.0006326749404,0.060764039653657585,25,25,0,1.0,27097.864047204108,27188.227886191456,exp5,11
friedman2,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,37479.604978980096,37479.604978980096,exp5,11
friedman3,reg,mse_oob_outputs,50,-0.0002071237660499793,0.0034400354597379436,0.42861211522453463,0.6721561755370355,-0.0011847710265013107,0.000770523494401352,-0.060209776461361726,22,28,0,0.47988766169832847,0.04129263415400427,0.041085510387954285,exp5,11
friedman3,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,0.04239066485083356,0.04239066485083356,exp5,11
Boston,reg,mse_oob_outputs,50,1.8244290952797517,4.484993037868852,0.005118961433437895,0.005939863779025038,0.5498081769971827,3.0990500135623207,0.40678526808743304,33,17,0,0.032839137564268595,20.581160490873334,22.405589586153088,exp5,11
Boston,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,22.97838431372549,22.97838431372549,exp5,11
Ozone,reg,mse_oob_outputs,50,80.18532117838853,940.0584955659796,0.5430836448275458,0.5491909834064979,-186.97634724350942,347.34698960028646,0.08529822511748217,26,24,0,0.8877248273407867,5847.207438532918,5927.392759711306,exp5,11
Ozone,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,9491.070994744745,9491.070994744745,exp5,11
waveform,synthetic,E1_B,50,0.00043216126747498376,0.004464136615402498,0.6156882784636442,0.4968648325159877,-0.0008365323211257567,0.001700854856075724,0.09680735710101449,25,25,0,1.0,0.02071913703009347,0.021151298297568455,exp1,12
waveform,synthetic,E2_B,50,0.0003735594481883756,0.004860265105192267,0.6993995433003242,0.589262496798098,-0.0010077126115828896,0.0017548315079596408,0.07685989140577919,26,24,0,0.8877248273407867,0.023168449294884954,0.023542008743073328,exp1,12
twonorm,synthetic,E1_B,50,-0.0006599855765124413,0.006947809063900126,0.5624564434423713,0.5049330781366806,-0.0026345310650575876,0.001314559912032705,-0.09499189894863935,25,25,0,1.0,0.00604998134949118,0.005389995772978739,exp1,12
twonorm,synthetic,E2_B,50,-0.0006599855765124413,0.006947809063900126,0.5624564434423713,0.5049330781366806,-0.0026345310650575876,0.001314559912032705,-0.09499189894863935,25,25,0,1.0,0.00604998134949118,0.005389995772978739,exp1,12
threenorm,synthetic,E1_B,50,-0.00017241819233842327,0.006879457062363841,0.6224951140206157,0.8600657480194724,-0.002127538256980118,0.001782701872303272,-0.025062761606826408,24,26,0,0.8877248273407867,0.006023038095992561,0.005850619903654137,exp1,12
threenorm,synthetic,E2_B,50,-0.0001724181923384233,0.006879457062363841,0.6224951140206157,0.8600657480194724,-0.002127538256980118,0.001782701872303272,-0.02506276160682641,24,26,0,0.8877248273407867,0.006023038095992561,0.005850619903654137,exp1,12
ringnorm,synthetic,E1_B,50,-0.0002695148634274175,0.007613074698441759,0.8092978369633542,0.8033811309155612,-0.002433126753378668,0.0018940970265238328,-0.03540157874486397,25,25,0,1.0,0.03706714305342542,0.036797628189998,exp1,12
ringnorm,synthetic,E2_B,50,-0.00026951486342741756,0.007613074698441759,0.8092978369633542,0.8033811309155612,-0.002433126753378668,0.0018940970265238328,-0.03540157874486398,25,25,0,1.0,0.03706714305342542,0.036797628189998,exp1,12
breast-cancer,real,E1_B,50,0.00027872132247262207,0.0026356628294799942,0.39560951361094243,0.4581755198062275,-0.0004703257658125705,0.0010277684107578146,0.10574999174974618,29,21,0,0.3222363203575473,0.005058977184109496,0.005337698506582118,exp1,12
breast-cancer,real,E2_B,50,0.000278721322472622,0.0026356628294799942,0.39560951361094243,0.4581755198062277,-0.0004703257658125705,0.0010277684107578146,0.10574999174974616,29,21,0,0.3222363203575473,0.005058977184109496,0.005337698506582118,exp1,12
diabetes,real,E1_B,50,-0.0004640004022979577,0.003080063874178525,0.27535187847648496,0.29199258871892586,-0.00133934487006549,0.00041134406546957476,-0.15064635710573043,25,25,0,1.0,0.004128542786739407,0.0036645423844414494,exp1,12
diabetes,real,E2_B,50,-0.0004640004022979577,0.003080063874178525,0.27535187847648496,0.29199258871892586,-0.00133934487006549,0.00041134406546957476,-0.15064635710573043,25,25,0,1.0,0.004128542786739407,0.0036645423844414494,exp1,12
vehicle,real,E1_B,50,-0.00011656744344301057,0.0019056331647814178,0.9307672881116184,0.6672491489376222,-0.0006581423966022657,0.0004250075097162445,-0.06116992797844239,25,25,0,1.0,0.0031352499685369677,0.0030186825250939574,exp1,12
vehicle,real,E2_B,50,-0.00014630520130296668,0.002253333600699892,0.9077798683161526,0.6481835147443451,-0.0007866955250047466,0.0004940851223988132,-0.06492833606951223,26,24,0,0.8877248273407867,0.0037018345827308057,0.003555529381427839,exp1,12
satellite,real,E1_B,50,3.129216314684408e-05,0.0003931193413920994,0.9154347266212022,0.5761003606294848,-8.043111751134292e-05,0.00014301544380503108,0.07959965296043042,25,25,0,1.0,0.0016490013416856641,0.001680293504832508,exp1,12
satellite,real,E2_B,50,6.339425788449313e-05,0.0004917499498926499,0.5240490316952287,0.3664574814302871,-7.635953156518071e-05,0.000203148047334167,0.12891563669367379,26,24,0,0.8877248273407867,0.002207810217820311,0.002271204475704804,exp1,12
dna,real,E1_B,50,-4.088834537631794e-05,0.001085076595721852,0.8469076137561781,0.7910067911094952,-0.00034926370185247966,0.0002674870110998438,-0.03768245074820436,28,22,0,0.47988766169832847,0.005990867525448994,0.005949979180072676,exp1,12
dna,real,E2_B,50,-7.799689937542584e-05,0.001095379846713131,0.9538126133980462,0.6168704217453427,-0.00038930040738469236,0.0002333066086338407,-0.07120534452908593,27,23,0,0.6718110337653662,0.006518187130043151,0.006440190230667725,exp1,12
friedman1,synthetic,EB1,50,-0.010749890515232181,0.08279662731171769,0.42861211522453463,0.3630786328850977,-0.03428043164287422,0.012780650612409857,-0.129834884152471,26,24,0,0.8877248273407867,2.070816219167977,2.060066328652745,exp2,12
friedman1,synthetic,EB2,50,-0.010749890515232181,0.08279662731171769,0.42861211522453463,0.3630786328850977,-0.03428043164287422,0.012780650612409857,-0.129834884152471,26,24,0,0.8877248273407867,2.070816219167977,2.060066328652745,exp2,12
friedman2,synthetic,EB1,50,-0.12727058496576205,4.208069435414994,0.9538126133980462,0.8315434335440569,-1.323190686218395,1.0686495162868708,-0.030244411818554223,26,24,0,0.8877248273407867,243.12199603381018,242.9947254488444,exp2,12
friedman2,synthetic,EB2,50,-0.12727058496576205,4.208069435414994,0.9538126133980462,0.8315434335440569,-1.323190686218395,1.0686495162868708,-0.030244411818554223,26,24,0,0.8877248273407867,243.12199603381018,242.9947254488444,exp2,12
friedman3,synthetic,EB1,50,0.0008922901347501199,0.005403062325060642,0.22386566816649212,0.24855714453508843,-0.0006432431880795618,0.002427823457579802,0.16514526042231156,30,20,0,0.20263875106454096,0.15005077861317695,0.15094306874792707,exp2,12
friedman3,synthetic,EB2,50,0.0008922901347501199,0.005403062325060642,0.22386566816649212,0.24855714453508843,-0.0006432431880795618,0.002427823457579802,0.16514526042231156,30,20,0,0.20263875106454096,0.15005077861317695,0.15094306874792707,exp2,12
Boston,real,EB1,50,0.021914301375709613,0.08052732385254471,0.018027477439628622,0.06013645912786816,-0.0009713108446698782,0.044799913596089105,0.272134976394315,30,20,0,0.20263875106454096,5.586646354313787,5.608560655689496,exp2,12
Boston,real,EB2,50,0.021914301375709613,0.08052732385254471,0.018027477439628622,0.06013645912786816,-0.0009713108446698782,0.044799913596089105,0.272134976394315,30,20,0,0.20263875106454096,5.586646354313787,5.608560655689496,exp2,12
Ozone,real,EB1,50,-0.28627979775680984,1.22269098041017,0.07257250745307099,0.1041916313250663,-0.6337647296323713,0.061205134118751586,-0.23413912619259938,18,32,0,0.06490864707227226,9.670897534237401,9.38461773648059,exp2,12
Ozone,real,EB2,50,-0.28627979775680984,1.22269098041017,0.07257250745307099,0.1041916313250663,-0.6337647296323713,0.061205134118751586,-0.23413912619259938,18,32,0,0.06490864707227226,9.670897534237401,9.38461773648059,exp2,12
waveform,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.4284294939543355,0.4284294939543355,exp3,12
waveform,synthetic,R2,50,-0.0033561191834433897,0.1498846707758959,0.7943712781742429,0.8748469419316933,-0.04595287130496574,0.03924063293807896,-0.02239134373161737,26,24,0,0.8877248273407867,-0.0017644962154236422,-0.0051206153988670325,exp3,12
waveform,synthetic,R3,50,-0.00329557120004228,0.14878695004607112,0.8018255165128876,0.8761868465513449,-0.04558035454193594,0.03898921214185138,-0.02214959846291508,26,24,0,0.8877248273407867,0.42654641661885906,0.42325084541881675,exp3,12
waveform,synthetic,R4,50,-0.08101603168376016,0.49321695949119204,0.6922640671767548,0.25106679677850496,-0.22118674064832175,0.05915467728080144,-0.1642604337193457,25,25,0,1.0,42.233917627346166,42.15290159566241,exp3,12
twonorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,12
twonorm,synthetic,R2,50,-0.010856964772552428,0.03211595274889341,0.08574489850430196,0.020717917493958498,-0.01998421755503738,-0.0017297119900674793,-0.33805519822003466,21,29,0,0.3222363203575473,0.021363760954643974,0.010506796182091544,exp3,12
twonorm,synthetic,R3,50,-0.010847543007731397,0.03209082803923577,0.08751944766327258,0.020728221511536447,-0.019967655426736404,-0.001727430588726391,-0.33802627325379936,21,29,0,0.3222363203575473,0.021351622757592732,0.010504079749861334,exp3,12
twonorm,synthetic,R4,50,-0.12646992000000046,0.8611465547089975,0.4992123980734634,0.3041474084986638,-0.37120506296927913,0.1182652229692782,-0.14686224929824837,24,26,0,0.8877248273407867,34.14594944,34.01947952,exp3,12
threenorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,12
threenorm,synthetic,R2,50,-0.005628480241498715,0.039700134356932766,0.8620548547267606,0.32102752182311184,-0.016911133588497,0.00565417310549957,-0.14177484113516164,27,23,0,0.6718110337653662,0.024720383647168137,0.019091903405669422,exp3,12
threenorm,synthetic,R3,50,-0.005617183906548517,0.039655282911375586,0.8620548547267606,0.3214484176764846,-0.016887090613755016,0.005652722800657979,-0.14165032989683102,27,23,0,0.6718110337653662,0.02470074180470312,0.019083557898154604,exp3,12
threenorm,synthetic,R4,50,0.20385679999999995,0.8006625724860126,0.09115740095353596,0.07796003509541789,-0.023688985413646745,0.4314025854136467,0.25461012791822646,29,21,0,0.3222363203575473,62.62189088,62.82574768,exp3,12
ringnorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,12
ringnorm,synthetic,R2,50,0.031744835066344144,0.3045273583668576,0.5177810239934189,0.4645710118285401,-0.054800882593938054,0.11829055272662632,0.1042429660066923,29,21,0,0.3222363203575473,0.6148968546916614,0.6466416897580056,exp3,12
ringnorm,synthetic,R3,50,0.03132984653447568,0.30034130287384087,0.5177810239934189,0.4642677913078235,-0.05402620731776053,0.1166859003867119,0.1043141460554823,29,21,0,0.3222363203575473,0.6107081886398359,0.6420380351743116,exp3,12
ringnorm,synthetic,R4,50,0.34919487999999843,1.3471129541957456,0.1320899008672497,0.07289024240944221,-0.03365038557999575,0.7320401455799926,0.2592172237022804,28,22,0,0.47988766169832847,43.83069664,44.17989152,exp3,12
twonorm,class,absdiff,50,0.000916000000000002,0.01336636595247602,0.9884464951167476,0.6301321726484306,-0.00288267917309887,0.004714679173098874,0.06853022005059796,24,26,0,0.8877248273407867,0.021259999999999998,0.022176,exp4,12
twonorm,class,eOB,50,-0.0024999999999999996,0.016358546415141124,0.25170146029118445,0.2851482685418398,-0.007149047451664052,0.0021490474516640537,-0.15282531445985031,17,25,8,0.27995623852893964,0.0908,0.0883,exp4,12
twonorm,class,eTS,50,-3.999999999999948e-05,0.006445628165584763,0.779505878068369,0.9651773377515507,-0.0018718272563538994,0.0017918272563539003,-0.006205756672960452,25,25,0,1.0,0.081588,0.081548,exp4,12
twonorm,class,ratio,50,0.0504068765672581,0.8973401542879734,0.9077798683161526,0.692939242264235,-0.20461437359143703,0.30542812672595326,0.05617365535955006,25,25,0,1.0,1.3996506672299363,1.4500575437971943,exp4,12
friedman1,reg,absdiff,50,-0.001367303401968236,0.46491750651013924,0.786935771101394,0.9834930634004044,-0.13349539681706538,0.1307607900131289,-0.002940959165491044,25,25,0,1.0,1.0853792193182552,1.084011915916287,exp4,12
friedman1,reg,eOB,50,-0.10410248570219661,0.4166287248492973,0.0523421466123497,0.08348337837058706,-0.2225070592135626,0.014302087809169368,-0.24986871882118186,18,32,0,0.06490864707227226,8.337360326044946,8.233257840342748,exp4,12
friedman1,reg,eTS,50,-0.05453966228638201,0.2578198388726207,0.2202113226066333,0.14111241385606488,-0.12781124977839659,0.01873192520563256,-0.2115417592566569,23,27,0,0.6718110337653662,8.075978632369395,8.021438970083013,exp4,12
